,word_idx,word,start,end,hftoken,token_id,rank,true_prob,top_pred,entropy
2307,2188,so,732.3372279296875,732.4872279296875,Ġso,523,15,0.009314452,290,3.5582938
2308,2189,that,732.4872279296875,732.6272279296875,Ġthat,326,0,0.43054643,326,2.883599
2309,2190,people,732.6272279296875,732.8472279296875,Ġpeople,661,3,0.053227235,340,4.1122165
2310,2191,would,732.8872279296875,732.9972279296875,Ġwould,561,0,0.4313521,561,2.287286
2311,2192,associate,732.9972279296875,733.5072279296875,Ġassociate,11602,8,0.024397183,407,3.3471527
2312,2193,seafood,733.5272279296875,734.0272279296875,Ġseafood,31473,22,0.001898478,262,2.8160615
2313,2194,with,734.1072279296875,734.2472279296875,Ġwith,351,0,0.87886333,351,0.7568041
2314,2195,their,734.2272279296875,734.3872279296875,Ġtheir,511,24,0.0065023513,262,5.2668114
2315,2196,adorable,734.4072279296875,734.7372279296875,Ġadorable,29012,65,0.002056577,1751,6.046084
2316,2197,kitty,734.7972279296876,734.9772279296875,Ġk,479,8,0.027077379,1310,4.6630898
2317,2197,kitty,734.7972279296876,734.9772279296875,itty,9760,1,0.08253027,715,0.43827924
2318,2198,cats,735.0372279296874,735.3872279296875,Ġcats,11875,12,0.013707965,2460,4.564444
2319,2199,and,735.4272279296875,735.5772279296875,Ġand,290,2,0.045480665,13,2.3190322
2320,2200,stop,735.5972279296875,735.8272279296875,Ġstop,2245,1,0.02217002,407,2.8624287
2321,2201,eating,735.8472279296875,736.0672279296875,Ġeating,6600,0,0.26888707,6600,4.285782
2322,2202,them,736.1072279296875,736.4172279296874,Ġthem,606,1,0.15714155,340,2.8034718
2323,2203,the,737.0072279296875,737.0672279296875,Ġthe,262,54,0.00077447126,13,2.1736374
2324,2204,fish,737.0872279296875,737.2872279296874,Ġfish,5916,11,0.015293471,835,4.5917788
2325,2205,I,737.3472279296875,737.4172279296874,ĠI,314,60,0.0013157815,13,4.0656033
2326,2206,mean,737.4372279296875,737.6072279296875,Ġmean,1612,24,0.008105667,373,4.831068
2327,2207,But,738.9072279296875,739.0472279296876,ĠBut,887,3122,8.636477e-06,5916,4.954829
2328,2208,Jeff,739.0472279296876,739.2772279296875,ĠJeff,5502,2344,9.276513e-06,484,5.1477385
2329,2209,Kerr,739.2972279296876,739.6872279296875,ĠKerr,32879,377,0.00022362333,11,5.7257204
2330,2210,he's,739.9472279296875,740.1172279296875,Ġhe,339,101,0.0008547735,11,4.7082624
2331,2210,he's,739.9472279296875,740.1172279296875,'s,338,0,0.16547097,338,4.460762
2332,2211,the,740.1172279296875,740.1872279296875,Ġthe,262,2,0.07306253,257,4.7917976
2333,2212,general,740.2072279296875,740.4872279296875,Ġgeneral,2276,203,0.00045960382,530,5.6187277
2334,2213,counsel,740.5072279296875,740.9072279296875,Ġcounsel,7739,4,0.007926767,4706,1.6214132
2335,2214,to,740.9072279296875,741.0272279296875,Ġto,284,4,0.025165753,329,2.3432431
2336,2215,PETA,741.0272279296875,741.3872279296875,ĠP,350,17,0.0034149291,262,4.0620003
2337,2215,PETA,741.0272279296875,741.3872279296875,ETA,20892,0,0.90324354,20892,0.82024974
2338,2216,he,742.0572279296875,742.1872279296875,Ġhe,339,4,0.030514188,290,3.6611755
2339,2217,says,742.2072279296875,742.4672279296875,Ġsays,1139,9,0.016850295,338,3.8771884
2340,2218,this,742.4672279296875,742.6172279296875,Ġthis,428,7,0.029794002,326,4.471515
2341,2219,monkey,742.6172279296875,742.8472279296875,Ġmonkey,21657,2655,9.131199e-06,318,4.4250345
2342,2220,selfie,742.9072279296875,743.2072279296875,Ġselfie,38704,552,0.00012815137,318,5.1789036
2343,2221,case,743.2072279296875,743.4972279296875,Ġcase,1339,81,0.0011251619,318,4.2599726
2344,2222,is,743.5372279296874,743.6672279296874,Ġis,318,0,0.5117345,318,3.0052626
2345,2223,not,743.7072279296875,743.9172279296874,Ġnot,407,2,0.050509393,257,4.9466357
2346,2224,one,743.9772279296875,744.0872279296875,Ġone,530,14,0.01104178,257,4.261845
2347,2225,of,744.1072279296875,744.1972279296875,Ġof,286,0,0.45448172,286,2.7783442
2348,2226,those,744.1972279296875,744.3872279296875,Ġthose,883,0,0.17925753,883,3.2465882
2349,2227,stunts,744.3872279296875,744.8972279296875,Ġstunts,49772,2496,1.5400072e-05,2663,5.434653
2350,2228,We,745.0888279296875,745.1688279296875,ĠWe,775,42,0.0031763543,326,4.8676515
2351,2229,first,745.2288279296874,745.4588279296875,Ġfirst,717,107,0.0007137158,821,4.376945
2352,2230,saw,745.4388279296875,745.5888279296875,Ġsaw,2497,1,0.09701285,2982,4.3934555
2353,2231,the,745.6088279296875,745.6688279296875,Ġthe,262,1,0.18802062,428,3.5889
2354,2232,monkey,745.6688279296875,745.9288279296875,Ġmonkey,21657,0,0.1439075,21657,5.270871
2355,2233,selfie,745.9888279296875,746.4288279296875,Ġselfie,38704,0,0.2859142,38704,4.6208005
2356,2234,in,746.5488279296875,746.6988279296875,Ġin,287,1,0.060184553,1339,4.0994577
2357,2235,approximately,746.7188279296874,747.9788279296874,Ġapproximately,6702,4030,4.3609243e-06,257,4.4688234
2358,2236,twenty,747.9988279296875,748.2488279296875,Ġtwenty,8208,142,0.0003294072,3050,4.4809785
2359,2237,fourteen,748.3388279296875,749.0688279296875,Ġfourteen,29167,571,1.8553106e-05,812,2.677162
2360,2238,um,749.3688279296875,749.6588279296875,Ġum,23781,2523,1.0439045e-05,812,4.5954256
2361,2239,when,749.7388279296875,750.2788279296875,Ġwhen,618,34,0.0037137815,457,4.6668987
2362,2240,the,750.3788279296875,750.4688279296874,Ġthe,262,1,0.11890488,340,4.5654087
2363,2241,dispute,750.4688279296874,750.9388279296875,Ġdispute,11047,1851,5.054065e-05,21657,6.715789
2364,2242,between,750.9588279296875,751.6288279296875,Ġbetween,1022,0,0.1471222,1022,3.388178
2365,2243,Mr,751.7088279296875,751.9388279296875,ĠMr,1770,8,0.0031137364,350,4.0562344
2366,2244,Slater,751.9988279296875,752.4488279296875,ĠSlater,44289,72,0.00029654798,13,1.9633446
2367,2245,and,752.6088279296875,752.7788279296875,Ġand,290,0,0.85974425,290,0.9481748
2368,2246,Wikimedia,752.8588279296875,753.5188279296875,ĠWikimedia,44877,3643,1.3326969e-05,1770,4.766572
2369,2247,became,754.1288279296875,754.4688279296874,Ġbecame,2627,130,0.0005455188,5693,4.672312
2370,2248,international,754.5088279296875,755.1088279296875,Ġinternational,3230,22,0.0039229933,1171,3.5337138
2371,2249,news,755.1888279296875,755.7488279296875,Ġnews,1705,0,0.89874154,1705,0.67762214
2372,2250,Uh,756.1888279296875,756.3388279296875,ĠUh,28574,12640,7.1921676e-08,13,1.9658656
2373,2251,our,756.3788279296875,756.5488279296875,Ġour,674,97,0.0010096984,11,4.5884724
2374,2252,view,756.6088279296875,756.8888279296875,Ġview,1570,36,0.0032675825,717,7.2926846
2375,2253,was,756.8888279296875,757.0388279296875,Ġwas,373,2,0.0946036,318,2.8720572
2376,2254,immediately,757.0788279296875,757.9788279296874,Ġimmediately,3393,108,0.00037913158,326,2.4679587
2377,2255,that,758.9688279296874,759.2588279296875,Ġthat,326,0,0.47311148,326,3.6804018
2378,2256,Naruto,759.5088279296875,760.0888279296875,ĠNaruto,22170,7487,1.408472e-06,262,3.8859954
2379,2257,who,760.2088279296875,760.3188279296875,Ġwho,508,188,0.00018096626,373,3.7012453
2380,2258,created,760.3788279296875,760.9088279296875,Ġcreated,2727,109,0.0005993451,373,3.7365198
2381,2259,the,760.9088279296875,761.0188279296875,Ġthe,262,0,0.613807,262,2.3439996
2382,2260,who,761.1988279296875,761.3088279296875,Ġwho,508,1474,3.595784e-05,2939,5.0804048
2383,2261,created,761.3688279296875,761.7388279296875,Ġcreated,2727,0,0.117848046,2727,5.709017
2384,2262,the,761.7388279296875,761.8088279296875,Ġthe,262,0,0.9521925,262,0.46891874
2385,2263,photograph,761.8088279296875,762.4088279296875,Ġphotograph,8408,31,0.0031067864,15312,6.525361
2386,2264,should,762.8288279296875,762.9488279296875,Ġshould,815,1,0.09416493,373,3.9568741
2387,2265,own,763.0288279296875,763.1088279296875,Ġown,898,10,0.0055429,307,2.953844
2388,2266,the,763.1088279296875,763.1688279296875,Ġthe,262,0,0.50968,262,1.5634475
2389,2267,copyright,763.1888279296875,763.7588279296875,Ġcopyright,6634,0,0.6869813,6634,1.7839634
2390,2268,to,763.7788279296875,763.8988279296875,Ġto,284,0,0.17931573,284,4.1461782
2391,2269,it,764.0188279296875,764.1388279296875,Ġit,340,0,0.4531918,340,1.7006476
2392,2270,Jeff,764.9337279296875,765.1537279296875,ĠJeff,5502,1628,1.0650098e-05,13,3.9545212
2393,2271,saw,765.1737279296875,765.3437279296875,Ġsaw,2497,195,0.00089444726,509,6.6020074
2394,2272,the,765.3637279296875,765.4537279296875,Ġthe,262,0,0.30238646,262,2.9774058
2395,2273,dispute,765.4737279296875,765.8137279296875,Ġdispute,11047,30,0.0035228508,8408,5.51907
2396,2274,as,765.8937279296875,766.2937279296875,Ġas,355,0,0.5644418,355,2.4879665
2397,2275,this,766.4437279296875,766.6337279296876,Ġthis,428,127,0.00035677935,257,3.1123118
2398,2276,photographer,766.6537279296875,767.1237279296874,Ġphotographer,16413,230,0.00034911456,25,5.088322
2399,2277,wants,767.2037279296875,767.4237279296875,Ġwants,3382,138,0.0006045812,338,5.0803022
2400,2278,to,767.4237279296875,767.4837279296875,Ġto,284,0,0.61277485,284,2.3872433
2401,2279,sue,767.5237279296875,767.7137279296875,Ġsue,20889,28,0.004422071,787,4.706169
2402,2280,Wikimedia,767.7337279296875,768.3937279296875,ĠWikimedia,44877,1709,8.087713e-06,683,3.6870773
2403,2281,and,768.9937279296875,769.0737279296875,Ġand,290,2,0.09193648,329,3.190123
2404,2282,Wikimedia,769.1137279296875,769.7237279296875,ĠWikimedia,44877,21,0.009104572,356,5.6559677
2405,2283,is,769.7637279296875,769.8437279296875,Ġis,318,2,0.08753041,3382,4.1787076
2406,2284,claiming,769.8637279296875,770.1837279296875,Ġclaiming,8512,12,0.014704204,2111,5.0355577
2407,2285,the,770.2037279296875,770.2437279296875,Ġthe,262,2,0.10391485,326,3.0548258
2408,2286,photo,770.2637279296875,770.5437279296875,Ġphoto,4590,4,0.05932477,6634,3.95932
2409,2287,is,770.6037279296875,770.6537279296875,Ġis,318,0,0.41245463,318,2.90005
2410,2288,in,770.6737279296875,770.7637279296875,Ġin,287,0,0.2790519,287,3.153611
2411,2289,the,770.7637279296875,770.8237279296875,Ġthe,262,0,0.8007347,262,1.0969477
2412,2290,public,770.8237279296875,771.1437279296875,Ġpublic,1171,0,0.98123103,1171,0.12513229
2413,2291,domain,771.1437279296875,771.6837279296875,Ġdomain,7386,0,0.9977881,7386,0.022293046
2414,2292,But,772.4437279296875,772.5437279296875,ĠBut,887,209,7.931195e-05,13,2.657942
2415,2293,who's,772.6237279296874,772.7837279296875,Ġwho,508,39,0.0032166496,262,4.5387554
2416,2293,who's,772.6237279296874,772.7837279296875,'s,338,4,0.020568915,12216,2.5008373
2417,2294,standing,772.8237279296875,773.0637279296875,Ġstanding,5055,64,0.0007815036,826,3.1528108
2418,2295,up,773.1037279296875,773.1937279296875,Ġup,510,1,0.24819297,287,2.0122766
2419,2296,for,773.2137279296875,773.3037279296875,Ġfor,329,0,0.8052135,329,0.89838326
2420,2297,the,773.3037279296875,773.3637279296875,Ġthe,262,0,0.49969143,262,3.26021
2421,2298,monkey,773.3837279296876,773.7737279296875,Ġmonkey,21657,1604,1.6394373e-05,16413,3.8159316
2422,2299,That's,774.3024279296875,774.6124279296874,ĠThat,1320,723,1.9975756e-05,30,2.8884988
2423,2299,That's,774.3024279296875,774.6124279296874,'s,338,0,0.5121168,338,3.4882421
2424,2300,what,774.7124279296875,774.9724279296875,Ġwhat,644,2,0.098469846,262,3.8933482
2425,2301,the,774.9924279296876,775.0424279296875,Ġthe,262,0,0.14969952,262,4.188181
2426,2302,law,775.1224279296875,775.3624279296874,Ġlaw,1099,26,0.00564727,8087,6.369676
2427,2303,is,775.4624279296875,775.7724279296875,Ġis,318,1,0.31102234,1139,2.9148598
2428,2304,And,775.8124279296875,775.8924279296875,ĠAnd,843,461,1.37544685e-05,329,2.4261584
2429,2305,our,775.9124279296875,776.1724279296875,Ġour,674,36,0.0033234316,262,4.37496
2430,2306,argument,776.3024279296875,776.7224279296875,Ġargument,4578,63,0.002289413,9326,6.375927
2431,2307,very,776.7224279296875,776.8724279296875,Ġvery,845,278,7.147373e-05,318,2.428371
2432,2308,simply,776.9524279296875,777.4624279296875,Ġsimply,2391,1,0.101197064,2829,3.8013706
2433,2309,is,777.9424279296875,778.2224279296875,Ġis,318,0,0.73351717,318,1.8773856
2434,2310,that,778.2924279296875,778.5424279296875,Ġthat,326,0,0.359222,326,3.2119722
2435,2311,that,778.6824279296875,778.9024279296875,Ġthat,326,10,0.01587293,262,3.8798943
2436,2312,that,779.2124279296875,779.3824279296875,Ġthat,326,17,0.002415395,338,3.0512996
2437,2313,should,779.4024279296875,779.5224279296875,Ġshould,815,11,0.0072117383,338,2.9524665
2438,2314,apply,779.5624279296875,779.8324279296875,Ġapply,4174,7,0.007628573,307,1.7523179
2439,2315,equally,779.8524279296875,780.2024279296875,Ġequally,8603,16,0.0054778764,284,3.115604
2440,2316,to,780.2024279296875,780.2724279296875,Ġto,284,0,0.62234396,284,2.406824
2441,2317,him,780.3524279296875,780.5924279296875,Ġhim,683,18,0.0048662187,477,3.494427
2442,2318,even,780.6124279296874,780.8024279296875,Ġeven,772,125,0.00039595776,843,4.041663
2443,2319,though,780.8224279296875,780.9224279296875,Ġthough,996,0,0.5425476,996,1.5850098
2444,2320,he,780.9624279296875,781.0024279296875,Ġhe,339,0,0.5620231,339,2.398581
2445,2321,simply,781.0624279296875,781.3624279296874,Ġsimply,2391,363,3.1260064e-05,338,2.1988328
2446,2322,happens,781.4224279296875,781.7024279296875,Ġhappens,4325,8,0.021150755,468,4.804232
2447,2323,not,781.7424279296876,781.9224279296875,Ġnot,407,1,0.0062392745,284,0.13375899
2448,2324,to,781.9624279296875,782.0724279296875,Ġto,284,0,0.9730934,284,0.1985177
2449,2325,have,782.0924279296875,782.1824279296875,Ġhave,423,1,0.11870178,307,1.5132627
2450,2326,been,782.2424279296876,782.4524279296875,Ġbeen,587,2,0.09676318,257,3.7518592
2451,2327,born,782.4924279296876,782.8524279296875,Ġborn,4642,0,0.6167145,4642,2.8214266
2452,2328,human,783.0624279296875,783.4024279296875,Ġhuman,1692,9,0.020613631,287,3.2867417
2453,2329,But,783.6910279296875,783.8210279296875,ĠBut,887,13,0.006501074,13,2.9030643
2454,2330,certainly,783.8410279296875,784.1510279296875,Ġcertainly,3729,53,0.0017007652,326,4.1793294
2455,2331,the,784.1710279296875,784.2410279296874,Ġthe,262,0,0.10741951,262,4.0745
2456,2332,monkey,784.2610279296875,784.5410279296875,Ġmonkey,21657,3608,1.5191595e-05,1099,6.1956406
2457,2333,didn't,784.5610279296875,784.8010279296875,Ġdidn,1422,56,0.0016334299,318,4.9466915
2458,2333,didn't,784.5610279296875,784.8010279296875,'t,470,0,0.9990946,470,0.011678711
2459,2334,think,784.8410279296875,785.0810279296875,Ġthink,892,15,0.011198919,423,4.815459
2460,2335,like,785.1010279296875,785.3610279296875,Ġlike,588,24,0.0033735093,326,2.8289351
2461,2336,now,785.6510279296875,785.9210279296875,Ġnow,783,836,1.2403933e-05,257,2.8621671
2462,2337,uh,786.0910279296875,786.2610279296875,Ġuh,21480,705,4.874006e-05,13,4.505874
2463,2338,this,786.3010279296875,786.4610279296875,Ġthis,428,22,0.0077648046,11,5.4211397
2464,2339,is,786.4810279296875,786.5710279296875,Ġis,318,0,0.48865542,318,3.6838822
2465,2340,great,786.5910279296875,786.7510279296876,Ġgreat,1049,60,0.0020445476,257,4.772561
2466,2341,I've,786.7910279296875,786.8610279296875,ĠI,314,3,0.056560375,11,4.959727
2467,2341,I've,786.7910279296875,786.8610279296875,'ve,1053,2,0.04831649,1101,3.6988215
2468,2342,got,786.8810279296875,786.9710279296875,Ġgot,1392,0,0.26448813,1392,3.814242
2469,2343,a,786.9910279296874,787.0410279296875,Ġa,257,0,0.28398252,257,4.0124106
2470,2344,camera,787.1010279296875,787.4310279296875,Ġcamera,4676,173,0.00071281864,649,6.5998325
2471,2345,in,787.4310279296875,787.4910279296874,Ġin,287,5,0.042661615,290,4.4949074
2472,2346,my,787.4910279296874,787.6110279296875,Ġmy,616,0,0.78037614,616,1.2753266
2473,2347,hands,787.6710279296875,788.0810279296875,Ġhands,2832,3,0.03985144,1021,2.547453
2474,2348,I'm,788.1010279296875,788.1910279296875,ĠI,314,2,0.10993205,290,4.4062014
2475,2348,I'm,788.1010279296875,788.1910279296875,'m,1101,0,0.33112732,1101,2.829238
2476,2349,gonna,788.2310279296875,788.3210279296875,Ġgonna,8066,0,0.26608187,8066,3.9596348
2477,2350,snap,788.4010279296875,788.6410279296875,Ġsnap,11495,17,0.009271872,1011,4.182295
2478,2351,a,788.6410279296875,788.6810279296875,Ġa,257,0,0.46430266,257,2.2307353
2479,2352,couple,788.7010279296875,788.9710279296875,Ġcouple,3155,5,0.029171493,4286,2.3409634
2480,2353,frames,789.0110279296875,789.5110279296875,Ġframes,13431,14,0.0024830543,286,2.2413528
2481,2354,and,789.5310279296875,789.6110279296875,Ġand,290,0,0.15339005,290,4.692759
2482,2355,update,789.6510279296875,789.9210279296875,Ġupdate,4296,313,0.0001411462,788,4.205985
2483,2356,my,789.9410279296875,790.0810279296875,Ġmy,616,0,0.31191403,616,2.795176
2484,2357,Bumble,790.1210279296874,790.3710279296874,ĠB,347,241,0.00025441736,3203,4.8592987
2485,2357,Bumble,790.1210279296874,790.3710279296874,umble,10344,10,0.018570945,4694,4.201069
2486,2358,profile,790.4110279296875,790.8510279296875,Ġprofile,7034,1,0.17294666,20963,5.1406856
2487,2359,with,790.8710279296874,790.9710279296875,Ġwith,351,6,0.032469146,13,4.7017922
2488,2360,whatever,790.9910279296874,791.2610279296875,Ġwhatever,4232,27,0.00147413,606,3.099137
2489,2361,I,791.3010279296875,791.3810279296875,ĠI,314,0,0.3502491,314,3.9136515
2490,2362,get,791.4610279296875,791.7410279296874,Ġget,651,5,0.045942407,766,3.355669
2491,2363,You,791.8010279296875,791.9010279296875,ĠYou,921,315,9.911499e-05,13,3.871301
2492,2364,know,791.9410279296875,792.0910279296875,Ġknow,760,0,0.25856897,760,3.6423578
2493,2365,like,792.0910279296875,792.2110279296875,Ġlike,588,12,0.00930425,314,3.747349
2494,2366,the,792.2310279296875,792.2810279296875,Ġthe,262,4,0.04346671,314,4.804254
2495,2367,monkey's,792.3010279296875,792.5810279296875,Ġmonkey,21657,1036,0.00010277289,530,6.782359
2496,2367,monkey's,792.3010279296875,792.5810279296875,'s,338,5,0.03496233,319,4.9727316
2497,2368,not,792.5810279296875,792.7710279296875,Ġnot,407,25,0.004456461,41827,4.768198
2498,2369,thinking,792.7710279296875,793.0610279296875,Ġthinking,3612,64,0.0016030844,8066,3.9654603
2499,2370,of,793.1210279296874,793.2310279296875,Ġof,286,2,0.032454655,546,3.890613
2500,2371,it,793.2310279296875,793.3610279296875,Ġit,340,20,0.0077985977,262,5.2238646
2501,2372,as,793.3610279296875,793.9010279296875,Ġas,355,13,0.013724827,11,4.5642796
2502,2373,I'm,794.5010279296876,794.6910279296875,ĠI,314,38,0.0020848168,257,4.3219843
2503,2373,I'm,794.5010279296876,794.6910279296875,'m,1101,0,0.55603355,1101,3.2463105
2504,2374,taking,794.7110279296875,794.9410279296875,Ġtaking,2263,1,0.042220052,655,5.829669
2505,2375,a,794.9410279296875,794.9710279296875,Ġa,257,0,0.31559289,257,3.1721475
2506,2376,photograph,794.9710279296875,795.5410279296875,Ġphotograph,8408,36,0.0029938433,4286,4.924057
2507,2377,here,795.5410279296875,795.7810279296875,Ġhere,994,36,0.0031769162,286,4.191327
2508,2378,But,795.8833279296875,796.1733279296875,ĠBut,887,10,0.015880127,11,4.7936916
2509,2379,that's,796.2633279296875,796.5433279296875,Ġthat,326,4,0.047240384,314,4.1174345
2510,2379,that's,796.2633279296875,796.5433279296875,'s,338,0,0.720888,338,2.091438
2511,2380,not,796.5433279296875,796.7533279296875,Ġnot,407,5,0.060325664,644,3.9968064
2512,2381,required,796.7733279296875,797.4033279296875,Ġrequired,2672,327,8.758314e-05,262,4.1394777
2513,2382,uh,797.5633279296875,797.7933279296875,Ġuh,21480,186,0.00040208298,11,4.9907875
2514,2383,under,797.7533279296875,797.9333279296875,Ġunder,739,539,0.00010433567,314,5.3838034
2515,2384,the,797.9733279296875,798.0433279296875,Ġthe,262,0,0.2960045,262,3.909385
2516,2385,copyright,798.0433279296875,798.5533279296875,Ġcopyright,6634,53,0.0013839231,1099,4.962001
2517,2386,law,798.6533279296875,798.9433279296875,Ġlaw,1099,0,0.5475562,1099,2.468446
2518,2387,All,798.9833279296874,799.1933279296875,ĠAll,1439,74,0.0017752593,314,4.80393
2519,2388,that's,799.1933279296875,799.3433279296875,Ġthat,326,4,0.04540092,826,2.6368299
2520,2388,that's,799.1933279296875,799.3433279296875,'s,338,0,0.37523523,338,3.2290115
2521,2389,required,799.4033279296875,799.9833279296874,Ġrequired,2672,0,0.911622,2672,0.7342577
2522,2390,is,800.6933279296875,800.8533279296875,Ġis,318,0,0.74807155,318,1.4615496
2523,2391,that,800.8533279296875,800.9533279296875,Ġthat,326,0,0.50378317,326,2.6289024
2524,2392,the,800.9533279296875,801.0133279296875,Ġthe,262,1,0.18194382,345,2.7508087
2525,2393,copyright,801.0133279296875,801.5633279296875,Ġcopyright,6634,0,0.1801011,6634,4.482029
2526,2394,law,801.6233279296875,801.9233279296875,Ġlaw,1099,17,0.004572056,4870,3.003743
2527,2395,uh,802.6633279296875,802.8933279296875,Ġuh,21480,16,0.008833538,307,4.748252
2528,2396,simply,802.8733279296875,803.4433279296875,Ġsimply,2391,534,0.00016957073,468,5.9368978
2529,2397,provides,803.6333279296875,804.3733279296875,Ġprovides,3769,17,0.010048455,1139,4.838481
2530,2398,that,804.4533279296875,804.7733279296875,Ġthat,326,0,0.3574092,326,2.6825137
2531,2399,the,804.8033279296875,805.0333279296875,Ġthe,262,2,0.10742074,21480,3.318852
2532,2400,author,805.1033279296875,805.5533279296875,Ġauthor,1772,2,0.061545707,6634,4.743413
2533,2401,uh,805.8933279296875,806.0233279296875,Ġuh,21480,0,0.27296147,21480,3.600629
2534,2402,the,806.0433279296875,806.1233279296875,Ġthe,262,1,0.0554811,468,4.999571
2535,2403,creator,806.1433279296875,806.8933279296875,Ġcreator,13172,3,0.075161174,6634,3.4499445
2536,2404,of,806.9733279296875,807.2033279296875,Ġof,286,0,0.410399,286,2.5319972
2537,2405,the,807.2033279296875,807.4733279296875,Ġthe,262,0,0.5823638,262,1.6848911
2538,2406,of,807.5133279296875,807.7133279296875,Ġof,286,141,0.00018609868,670,2.6948109
2539,2407,the,807.7133279296875,807.9233279296875,Ġthe,262,0,0.7206385,262,1.7856996
2540,2408,image,807.9233279296875,808.5133279296875,Ġimage,2939,31,0.001953193,670,2.929498
2541,2409,is,808.8733279296875,809.0033279296875,Ġis,318,4,0.060104825,21480,4.0844555
2542,2410,entitled,809.0233279296875,809.5633279296875,Ġentitled,9080,0,0.24470635,9080,3.5422795
2543,2411,to,809.5833279296875,809.6833279296875,Ġto,284,0,0.88532615,284,0.68477404
2544,2412,own,809.7633279296875,809.9433279296875,Ġown,898,107,0.0006443177,257,4.1049504
2545,2413,it,809.9833279296874,810.1033279296875,Ġit,340,1,0.15103991,262,2.4132433
2546,2414,It,810.5233279296875,810.6033279296875,ĠIt,632,95,0.0005051928,13,3.1654696
2547,2415,doesn't,810.6033279296875,810.9033279296875,Ġdoesn,1595,1,0.2463283,338,2.4299183
2548,2415,doesn't,810.6033279296875,810.9033279296875,'t,470,0,0.99838924,470,0.018132737
2549,2416,say,810.9433279296875,811.2933279296875,Ġsay,910,1,0.15415497,2421,3.187892
2550,2417,that,811.3533279296875,811.5033279296875,Ġthat,326,0,0.39339796,326,2.864268
2551,2418,the,811.5233279296875,811.7933279296875,Ġthe,262,0,0.37670004,262,2.9311566
2552,2419,that,811.8433279296875,812.0433279296875,Ġthat,326,111,0.0005040042,6634,4.011127
2553,2420,the,812.0433279296875,812.1533279296875,Ġthe,262,0,0.40090328,262,3.335342
2554,2421,author,812.1933279296875,812.6333279296875,Ġauthor,1772,4,0.052435666,6634,3.959269
2555,2422,has,812.7333279296874,813.0333279296875,Ġhas,468,4,0.09789,21480,2.9240701
2556,2423,to,813.0333279296875,813.1333279296875,Ġto,284,0,0.6118475,284,1.594013
2557,2424,know,813.1733279296875,813.6533279296875,Ġknow,760,207,0.0003647371,307,4.48937
2558,2425,that,814.1433279296875,814.3133279296875,Ġthat,326,0,0.27992228,326,2.9058852
2559,2426,he,814.3333279296875,814.4633279296875,Ġhe,339,2,0.080424786,262,2.8418694
2560,2427,or,814.5033279296875,814.6033279296875,Ġor,393,3,0.11985867,12216,2.8992536
2561,2428,she,814.6233279296875,814.9333279296875,Ġshe,673,0,0.9803402,673,0.18173537
2562,2429,is,814.9933279296876,815.1033279296875,Ġis,318,0,0.49871728,318,2.3567228
2563,2430,making,815.1433279296875,815.3833279296875,Ġmaking,1642,4,0.02983722,262,3.9951262
2564,2431,a,815.4433279296875,815.4733279296875,Ġa,257,0,0.36920363,257,2.7490792
2565,2432,photograph,815.4733279296875,816.1333279296875,Ġphotograph,8408,52,0.0019815392,4866,5.263502
2566,2433,Yeah,816.5173279296876,816.7173279296875,ĠYeah,9425,1562,5.301672e-06,13,3.131826
2567,2434,If,816.4171279296875,816.4971279296875,ĠIf,1002,95,0.0003550596,11,2.8662815
2568,2435,somebody,816.4971279296875,816.8071279296875,Ġsomebody,8276,12,0.009017692,345,2.9540856
2569,2436,gives,816.8271279296875,817.0071279296875,Ġgives,3607,24,0.006187356,318,4.9213037
2570,2437,you,817.0671279296874,817.1471279296875,Ġyou,345,0,0.46938825,345,2.1550026
2571,2438,their,817.1471279296875,817.3171279296874,Ġtheir,511,4,0.02682611,7170,2.4492254
2572,2439,camera,817.3371279296875,817.6571279296875,Ġcamera,4676,6,0.023063336,7170,3.5808585
2573,2440,and,817.6771279296875,817.7371279296875,Ġand,290,0,0.18933313,290,3.8882556
2574,2441,asks,817.7771279296875,818.0371279296875,Ġasks,7893,3,0.062347848,345,2.9952536
2575,2442,you,818.0571279296875,818.1571279296875,Ġyou,345,0,0.8333517,345,0.9325237
2576,2443,to,818.1771279296875,818.2471279296875,Ġto,284,0,0.8617021,284,0.89919937
2577,2444,take,818.2871279296875,818.4571279296875,Ġtake,1011,0,0.65842104,1011,1.9483825
2578,2445,a,818.4771279296875,818.5071279296875,Ġa,257,0,0.6292646,257,1.7535443
2579,2446,photograph,818.5071279296875,819.0871279296875,Ġphotograph,8408,1,0.3569069,4286,1.5351168
2580,2447,and,819.1271279296875,819.2071279296875,Ġand,290,2,0.07447153,11,3.5342288
2581,2448,you,819.3271279296875,819.6071279296875,Ġyou,345,0,0.5271467,345,2.5905044
2582,2449,arrange,819.9971279296875,820.4871279296875,Ġarrange,21674,944,1.0144838e-05,836,3.5123
2583,2450,them,820.5271279296875,820.8971279296875,Ġthem,606,15,0.0058079786,284,2.4574585
2584,2451,uh,821.5571279296875,821.8171279296874,Ġuh,21480,1075,8.574249e-06,284,3.2919765
2585,2452,and,821.8971279296875,821.9871279296875,Ġand,290,2,0.070769325,11,4.3649344
2586,2453,you,822.0271279296875,822.1171279296875,Ġyou,345,0,0.28866673,345,4.1111126
2587,2454,take,822.1371279296875,822.3171279296874,Ġtake,1011,0,0.07425623,1011,4.7265434
